227.7468841,-1.464312549,203.590462,39.61538555,32.58529389,41.09631949,248.3990792,307.5846429,198.3864944,242.2553091,1.442418082,237.771429,56.21383745,304.191014
236.113152,-1.463093899,210.7554313,41.17732785,33.92241929,42.92302358,255.0470353,320.3983473,206.3678878,251.6217609,1.439879643,247.8482376,58.06427166,311.8357521
244.6199295,-1.461984977,218.0224728,42.7700262,35.2859272,44.78218364,261.6850863,333.2737065,214.4786377,261.0221711,1.437504336,258.0904687,59.93898117,319.1816247
253.2754133,-1.460963587,225.3994881,44.39543419,36.67765277,46.67615456,268.3221192,346.2185468,222.7268378,270.4631876,1.43527261,268.5106702,61.83985283,326.2440924
262.0879127,-1.460014896,232.8943563,46.05553,38.09940949,48.60736567,274.9663667,359.2422545,231.1214296,279.9531861,1.43317022,279.1214546,63.76876901,333.0386265
271.066031,-1.459128698,240.5152209,47.75236858,39.55304247,50.57836273,281.6259553,372.3556617,239.672189,289.502045,1.431185769,289.9358376,65.72768186,339.5808323
280.2186617,-1.458297542,248.2705353,49.4880891,41.04044491,52.59181006,288.3090779,385.5707388,248.3895915,299.120799,1.429309275,300.9673035,67.71862356,345.8863547
289.5549178,-1.457515579,256.1690129,51.2649044,42.56355839,54.65047715,295.0240012,398.9002499,257.2846482,308.82129,1.427531457,312.2297571,69.74369169,351.9707207
299.0840494,-1.456777912,264.2195493,53.08508575,44.12436732,56.75722111,301.7790121,412.3574411,266.3687554,318.6158647,1.425843451,323.737439,71.80502784,357.8491864
308.8153713,-1.456080252,272.4311486,54.95094857,45.7248923,58.91497046,308.58235,425.9557854,275.6535735,328.5171329,1.424236752,335.504842,73.90479743,363.5366129
318.7582094,-1.455418754,280.8128644,56.86484116,47.36718455,61.12671224,315.4421453,439.7087874,285.1509352,338.5377855,1.422703248,347.5466425,76.04517372,369.0473746
328.9218641,-1.454789945,289.3737584,58.82913703,49.05332201,63.39548268,322.3663722,453.6298422,294.872783,348.6904636,1.421235285,359.8776498,78.22832647,374.395299
339.3155901,-1.454190689,298.1228734,60.84623036,50.78540721,65.72436145,329.3628151,467.732139,304.8311287,358.9876688,1.419825713,372.5127746,80.4564147,379.5936292
349.9485882,-1.453618175,307.0692207,62.91853409,52.56556663,68.11646863,336.4390484,482.0285991,315.0380323,369.4417078,1.418467924,385.4670114,82.73158291,384.6550062
360.8300051,-1.453069903,316.2217759,65.04848002,54.39595133,70.57496416,343.6024261,496.5318419,325.5055934,380.0646596,1.41715586,398.7554341,85.05595982,389.5914645
371.9689409,-1.452543674,325.5894822,67.23852034,56.2787385,73.1030489,350.8600803,511.2541698,336.2459532,390.868363,1.415884003,412.3932001,87.43165904,394.4144372
383.3744602,-1.452037569,335.1812595,69.49113028,58.21613367,75.70396711,358.2189257,526.2075682,347.2713038,401.864416,1.414647356,426.3955613,89.86078103,399.134769
395.0556052,-1.451549934,345.0060156,71.80881141,60.21037346,78.38100994,365.6856681,541.4037147,358.5939018,413.0641855,1.41344141,440.7778798,92.34541591,403.7627332
407.0214114,-1.451079358,355.0726605,74.19409539,62.26372862,81.1375196,373.2668163,556.8539958,370.2260863,424.4788231,1.41226211,455.5556474,94.88764687,408.3080519
419.2809232,-1.45062465,365.3901215,76.64954801,64.37850728,83.97689397,380.9686963,572.5695277,382.1802973,436.1192844,1.411105811,470.7445062,97.48955386,412.7799188
431.8432096,-1.450184821,375.9673589,79.17777337,66.55705837,86.90259167,388.7974658,588.5611797,394.4690971,447.9963522,1.409969244,486.3602714,100.1532174,417.1870229
444.7173802,-1.449759064,386.8133819,81.78141807,68.80177507,89.91813726,396.7591304,604.8395988,407.1051907,460.1206598,1.408849478,502.4189539,102.8807224,421.5375725
457.9125998,-1.44934673,397.9372641,84.46317545,71.11509828,93.02712668,404.8595595,621.4152351,420.1014472,472.5027154,1.40774388,518.9367843,105.6741621,425.8393202
471.4381033,-1.448947319,409.348159,87.22578968,73.49952018,96.23323269,413.1045016,638.2983662,433.4709209,485.1529265,1.406650086,535.9302355,108.5356416,430.0995863
485.3032088,-1.448560457,421.0553147,90.07205989,75.95758765,99.54021048,421.4996002,655.4991222,447.2268722,498.0816233,1.405565968,553.4160462,111.4672816,434.3252837
499.5173315,-1.448185885,433.068088,93.00484416,78.49190579,102.9519032,430.0504084,673.0275086,461.3827871,511.2990817,1.404489609,571.4112433,114.4712215,438.5229403
